fecha,tipo_dia,demanda_gwh,gen_hidraulica_gwh,gen_termica_total_gwh,gen_vapor_bunker_gwh,gen_turbinas_gas_gwh,gen_turbinas_diesel_gwh,gen_motores_bunker_gwh,gen_motores_diesel_gwh,gen_turbinas_nafta_gwh,gen_otros_gwh,total_generacion_gwh,total_importacion_gwh,total_exportacion_gwh,total_perdidas_transporte_gwh,pct_hidro,pct_termica,balance_gwh,dependencia_importacion,excedente_exportacion,intensidad_energetica,temperatura_media_c,temperatura_max_c,temperatura_min_c,humedad_relativa_pct,precipitacion_mm,viento_max_kmh,dia_semana,dia_semana_sin,dia_semana_cos,dia_del_anio_sin,dia_del_anio_cos,flag_covid,flag_racionamiento,caudal_paute_m3s,caudal_coca_m3s,caudal_pastaza_m3s,caudal_napo_m3s,caudal_ponderado,oni_mensual,precip_embalses,poblacion
2012-07-10,Laboral,51.908499941,68.6415,17.817899999999998,4.2465,5.8256,4.8284,2.6122,0.1234,0.0,0.1818,86.4594,0.9522,0.0342,32.5515,0.7939,0.20608401168641002,2.917400059000009,0.018343816544155296,0.0006588516339110597,3.4121857361387208e-06,20.4,24.78,17.34,80.4,1.85,10.97,1,0.781831,0.62349,-0.160575,-0.987024,0,0,130.22,206.49,323.34,1572.98,287.91,0.3,8.575,15212683
2012-07-11,Laboral,52.293702939000006,65.4799,17.706799999999998,4.2785,5.3363,4.9804,2.7975,0.0482,0.0,0.2659,83.1867,1.2874,0.0248,29.044,0.7871,0.212856141666877,3.111597061000001,0.02461864292727056,0.0004742444808111774,3.4373360907418767e-06,20.39,24.17,17.5,80.94,3.27,9.56,2,0.974928,-0.222521,-0.177529,-0.984116,0,0,124.89,203.17,318.89,1444.44,274.06,0.3,3.625,15213439
2012-07-12,Laboral,52.130044002,64.8659,17.4035,4.2597,5.6967,4.6598,2.3838,0.1768,0.0,0.2267,82.2693,0.3889,0.0384,27.7024,0.7885,0.21154306649017313,2.787355998000013,0.0074601893676721175,0.0007366193667230888,3.426408523645748e-06,20.46,24.28,17.58,80.53,2.29,9.01,3,0.433884,-0.900969,-0.194431,-0.980916,0,0,121.18,195.79,314.5,1173.9,248.58,0.3,0.6,15214194
2012-07-13,Laboral,51.603433665,60.9561,18.3293,4.2657,6.12,4.6184,2.9328,0.0598,0.0,0.3326,79.2856,0.5805,0.0418,24.8955,0.7688,0.23118069359379256,3.3253663350000124,0.011249251430990025,0.0008100236172530284,3.391626897557994e-06,20.18,23.73,17.62,81.0,2.13,10.72,4,-0.433884,-0.900969,-0.211276,-0.977426,0,0,118.12,189.11,308.74,1027.02,232.94,0.3,8.375,15214950
2012-07-14,Sábado,48.142945384,60.5591,15.3298,4.9545,5.8396,2.0349,2.1924,0.0,0.0,0.3084,75.8889,0.2129,0.0422,25.4158,0.798,0.20200319150758542,2.500854616000016,0.004422247087332467,0.0008765562568596998,3.164029887803424e-06,20.41,23.96,18.0,81.69,2.54,9.53,5,-0.974928,-0.222521,-0.228058,-0.973648,0,0,115.68,199.45,305.2,1082.93,239.69,0.3,14.025,15215705
2012-07-15,Domingo,43.354511603,50.013,15.994100000000001,5.9987,5.248,2.9961,1.4048,0.0,0.0,0.3465,66.007,0.2104,0.0499,21.0617,0.7577,0.24230914902964837,1.751288397000021,0.00485301280583313,0.0011509759458701197,2.8491849453693602e-06,20.64,24.65,17.52,82.26,1.35,10.0,6,-0.781831,0.62349,-0.244772,-0.969581,0,0,113.82,217.78,303.79,1240.65,257.7,0.3,7.925000000000001,15216461
2012-07-16,Laboral,50.119515838,57.9219,18.660199999999996,6.9406,5.4252,3.6652,2.2874,0.0,0.0,0.3418,76.5822,0.5548,0.0366,24.3516,0.7563,0.24366236540606037,2.629284161999994,0.011069540292313787,0.0007302544605239449,3.293606125982571e-06,20.75,24.61,18.14,82.37,4.13,9.9,0,0.0,1.0,-0.261414,-0.965227,0,0,112.24,221.33,301.69,1385.76,269.18,0.3,8.0,15217216
2012-07-17,Laboral,51.592393622,61.6971,17.632400000000004,6.4698,4.885,3.5332,2.3077,0.001,0.0,0.4357,79.3296,0.5187,0.0471,25.4644,0.7777,0.2222676025090257,2.74440637799999,0.010053807617462747,0.0009129252723780515,3.390227924062418e-06,20.89,25.25,17.93,79.34,4.09,11.02,1,0.781831,0.62349,-0.277979,-0.960587,0,0,111.2,217.78,300.3,1379.38,266.75,0.3,12.8,15217972
2012-07-18,Laboral,52.799814392,68.4617,16.2085,6.1594,4.7382,2.8982,1.822,0.0036,0.0,0.5871,84.6702,0.2414,0.0478,29.6513,0.8086,0.19143098752571747,2.4126856079999968,0.004571985768885125,0.0009053062127287033,3.4693975647240406e-06,20.66,24.48,18.03,80.9,6.39,9.96,2,0.974928,-0.222521,-0.294462,-0.955663,0,0,417.79,380.94,308.74,2482.13,550.16,0.3,73.25,15218727
2012-07-19,Laboral,51.852848483,68.9468,16.2131,6.2146,5.2961,2.6624,1.4537,0.0,0.0,0.5863,85.1598,0.2623,0.0474,31.482,0.8096,0.1903844302123772,2.0398515170000024,0.005058545628134493,0.0009141252869751239,3.4070045929286826e-06,20.23,24.32,17.54,79.54,2.83,11.93,3,0.433884,-0.900969,-0.310857,-0.950457,0,0,369.68,424.6,331.66,3310.31,610.59,0.3,10.9,15219483
2012-07-20,Laboral,50.97290206,64.9041,15.965000000000002,5.6459,3.8676,3.5631,2.2556,0.0348,0.0,0.598,80.8692,0.321,0.0343,27.2945,0.8026,0.19741755822983287,2.8884979400000006,0.0062974636920250715,0.0006729065564998752,3.349021132979581e-06,20.08,24.4,16.89,77.76,1.59,10.82,4,-0.433884,-0.900969,-0.32716,-0.944969,0,0,245.04,379.19,337.84,2551.7,480.66,0.3,1.125,15220239
2012-07-21,Sábado,46.619186761,55.4035,16.576,6.6157,4.1911,3.378,1.7756,0.0347,0.0,0.5809,71.9794,0.6929,0.0361,23.6258,0.7697,0.2302881102093099,2.3912132389999847,0.014862979132438581,0.0007743592822644433,3.062821439979544e-06,20.36,24.59,17.27,80.67,2.46,9.79,5,-0.974928,-0.222521,-0.343367,-0.939201,0,0,180.97,337.84,331.66,1895.71,385.86,0.3,5.575,15220994
2012-07-22,Domingo,42.215081323,58.8105,12.8828,5.3457,3.8415,2.4018,0.4854,0.0766,0.0,0.7318,71.6932,0.198,0.0414,28.341,0.8203,0.1796934716263188,1.293718677000001,0.004690266932924843,0.0009806921768842852,2.773339551825513e-06,20.19,24.06,17.59,79.88,3.18,11.12,6,-0.781831,0.62349,-0.359472,-0.933156,0,0,153.17,317.42,327.1,1689.44,349.57,0.3,8.6,15221750
2012-07-23,Laboral,49.491735175,61.2597,15.8233,6.3019,3.7638,3.0262,1.9625,0.066,0.0,0.7029,77.0829,0.3931,0.0406,25.2124,0.7947,0.20527639722947633,2.7312648250000002,0.007942740310276463,0.0008203389890542466,3.2512214760317047e-06,20.11,23.81,17.71,81.08,3.44,11.04,0,0.0,1.0,-0.37547,-0.926834,0,0,139.93,305.9,324.84,1587.55,331.31,0.3,5.225,15222505
2012-07-24,Laboral,51.733187112,65.6465,15.7692,6.3534,3.9568,3.2531,1.4596,0.0101,0.0,0.7362,81.4155,0.6529,0.0359,28.0936,0.8063,0.19368793411573965,2.205712887999997,0.012620525361920988,0.0006939452603660031,3.3982986373287565e-06,20.49,25.33,17.32,77.56,0.76,10.63,1,0.781831,0.62349,-0.391358,-0.920239,0,0,132.35,294.8,322.59,1444.44,312.6,0.3,2.425,15223261
2012-07-25,Laboral,50.09805313,62.3898,16.4584,6.383,4.9413,3.0501,1.2919,0.0,0.0,0.7921,78.8482,0.5606,0.0458,27.1808,0.7913,0.20873526599212155,2.0841468700000014,0.011190055600469997,0.0009142071824857758,3.2907252022068288e-06,20.52,25.52,16.9,75.64,0.3,11.2,2,0.974928,-0.222521,-0.407129,-0.91337,0,0,126.64,280.84,318.89,1281.33,291.97,0.3,2.4250000000000003,15224016
2012-07-26,Laboral,51.735497299,66.1218,16.5131,6.237,5.1303,2.9884,1.3362,0.0,0.0,0.8212,82.6349,0.3209,0.0483,29.0146,0.8002,0.19983203222851365,2.157402700999995,0.006202704463154019,0.0009335949690568374,3.3981131079664116e-06,20.77,25.85,17.19,75.47,0.28,11.66,3,0.433884,-0.900969,-0.422781,-0.906232,0,0,122.03,266.3,313.05,1160.45,274.62,0.3,1.175,15224772
2012-07-27,Laboral,51.522599551,59.8743,17.7947,6.3703,4.9795,3.6838,1.9514,0.0,0.0,0.8097,77.669,0.2241,0.048,23.5614,0.7709,0.22910942589707606,2.761100449000004,0.0043495476150843876,0.000931630011263055,3.3839616553830944e-06,20.58,25.66,17.0,75.93,0.87,11.86,4,-0.433884,-0.900969,-0.438307,-0.898825,0,0,118.4,256.04,307.32,1136.63,266.73,0.3,8.1,15225527
2012-07-28,Sábado,46.27817733,54.3393,16.2129,5.9111,5.2208,2.4832,1.8007,0.0493,0.0,0.7478,70.5523,0.1974,0.0403,21.8334,0.7702,0.22979973721622116,2.597822670000003,0.004265509391011273,0.0008708208128558983,3.0393614337786836e-06,20.48,24.94,17.54,76.89,1.25,10.2,5,-0.974928,-0.222521,-0.453703,-0.891153,0,0,118.4,275.69,306.61,1252.14,282.92,0.3,10.775,15226283
2012-07-29,Domingo,41.610912207000005,50.4709,13.0665,5.9098,1.5449,3.5904,1.1709,0.0312,0.0,0.8193,63.5374,0.1757,0.0442,20.0366,0.7943,0.2056505302388829,2.0213877929999953,0.004222450090157909,0.0010622213658792235,2.7326988659449814e-06,19.81,23.83,17.15,80.9,4.89,8.84,6,-0.781831,0.62349,-0.468965,-0.883217,0,0,118.4,288.07,308.03,1344.86,294.82,0.3,6.275,15227039
2012-07-30,Laboral,49.966949004,66.1982,14.005700000000001,5.763,3.9952,2.5492,1.1024,0.0,0.0,0.5959,80.2038,0.4097,0.0437,28.9047,0.8254,0.17462638927332622,1.6981509960000025,0.008199419979939187,0.0008745781135546557,3.2812992482036467e-06,20.02,24.28,17.2,82.78,6.39,9.93,0,0.0,1.0,-0.484089,-0.875019,0,0,116.22,285.42,308.03,1317.26,290.74,0.3,9.3,15227794
2012-07-31,Laboral,51.400015819,66.8026,15.5669,6.2517,4.1836,3.1357,1.1675,0.0,0.0,0.8284,82.3696,0.4215,0.0381,29.3569,0.811,0.18898841320098678,1.996084181000004,0.008200386581285694,0.0007412449080592764,3.3752403097471524e-06,20.42,24.81,17.35,81.03,9.18,10.23,1,0.781831,0.62349,-0.499069,-0.866562,0,0,114.61,296.17,309.46,1488.36,307.27,0.3,13.5,15228550
2012-08-01,Laboral,50.514373949,66.3303,15.466399999999998,6.0826,4.2653,2.5447,1.7235,0.0186,0.0,0.8317,81.7967,0.3924,0.043,29.058,0.8109,0.1890834226808661,2.573726050999987,0.007768085978778484,0.0008512428570017196,3.316919186331878e-06,20.05,23.91,17.42,80.87,3.17,10.12,2,0.974928,-0.222521,-0.513901,-0.857849,0,0,113.29,304.49,310.17,1594.88,318.03,0.41,4.975,15229305
2012-08-02,Laboral,51.498229517,64.5189,16.425400000000003,5.3137,4.1083,3.8625,2.2871,0.0332,0.0,0.8206,80.9444,0.3867,0.0394,26.6526,0.7971,0.20292200572244656,3.1408704830000076,0.007508996010675417,0.000765074845670058,3.3813541204463986e-06,20.49,25.59,16.79,77.77,1.68,10.43,3,0.433884,-0.900969,-0.528581,-0.848883,0,0,112.24,298.23,308.74,1408.29,300.84,0.41,2.075,15230061
2012-08-03,Laboral,51.423729919,64.9752,16.695800000000002,6.1942,4.23,3.2765,2.2682,0.0,0.0,0.7269,81.6711,0.3784,0.0392,27.5913,0.7956,0.2044272698665746,2.9952700809999975,0.007358470507604876,0.0007622939849315833,3.3762951321189885e-06,20.84,25.77,17.75,80.17,2.07,11.06,4,-0.433884,-0.900969,-0.543105,-0.839665,0,0,110.17,284.76,303.79,1223.62,280.26,0.41,4.025,15230816
2012-08-04,Sábado,47.444115593,58.4379,14.022900000000002,5.9336,4.1643,2.6475,0.6675,0.0126,0.0,0.5974,72.4607,0.2067,0.0404,23.9055,0.8065,0.19352421381521295,1.277384406999996,0.004356704670673573,0.000851528150436441,3.114853515645004e-06,20.8,25.49,17.66,78.61,2.93,10.31,5,-0.974928,-0.222521,-0.557468,-0.830198,0,0,108.65,281.49,300.3,1209.6,276.93,0.41,8.025,15231572
2012-08-05,Domingo,43.234167751,57.2779,9.948099999999998,4.335,3.5606,0.805,0.619,0.0291,0.0,0.5994,67.226,1.1285,0.0475,23.8254,0.852,0.1479799482343141,1.2474322490000027,0.026102040555039896,0.001098668078302521,2.8383166768281695e-06,20.47,24.76,17.48,77.33,2.59,10.37,6,-0.781831,0.62349,-0.571667,-0.820486,0,0,107.14,280.19,298.23,1351.07,286.32,0.41,13.85,15232327
2012-08-06,Laboral,50.149949527,59.2057,16.6781,5.3883,4.161,3.8014,2.6107,0.0267,0.0,0.69,75.8839,0.4651,0.0341,22.8375,0.7802,0.21978443385224009,3.327450473000013,0.009274186801516062,0.0006799608039812894,3.2921733261087065e-06,20.4,25.09,16.91,74.85,0.3,10.95,0,0.0,1.0,-0.585696,-0.810531,0,0,105.66,271.27,294.8,1290.22,277.3,0.41,0.675,15233083
2012-08-07,Laboral,51.319446253,55.9924,19.5495,5.3023,4.9734,5.7046,2.9313,0.0,0.0,0.6379,75.5419,0.9033,0.0303,21.5261,0.7412,0.2587901548676959,3.569353747000001,0.017601514941272295,0.0005904194649845572,3.3687796131362557e-06,20.01,24.28,16.83,76.26,0.6,9.91,1,0.781831,0.62349,-0.599551,-0.800336,0,0,103.95,254.27,288.73,1126.2,257.0,0.41,0.175,15233839
2012-08-08,Laboral,51.337304469,56.1825,20.8541,5.8751,5.363,6.4329,2.4429,0.0156,0.0,0.7246,77.0367,0.3327,0.0481,22.8008,0.7293,0.27070344394295187,3.183195530999992,0.006480667488120664,0.0009369405054962547,3.3697848770370907e-06,20.49,25.78,16.39,73.0,0.14,12.34,2,0.974928,-0.222521,-0.61323,-0.789905,0,0,102.28,237.23,282.79,992.12,238.99,0.41,0.175,15234594
2012-08-09,Laboral,50.029778942,52.8375,21.431299999999997,6.3063,5.5014,6.2718,2.5983,0.0143,0.0,0.7392,74.2688,0.4218,0.0491,21.2599,0.7114,0.28856397302770476,3.3518210580000094,0.008430978687493238,0.0009814154897010857,3.2837958394129443e-06,20.16,25.28,16.3,70.98,0.07,11.64,3,0.433884,-0.900969,-0.626727,-0.779239,0,0,100.62,221.84,276.33,896.43,224.48,0.41,0.175,15235350
2012-08-10,Festivo,45.220036707000006,40.2178,22.3786,6.3298,5.4846,5.0772,4.5255,0.2216,0.0,0.7399,62.5964,0.1814,0.0542,12.0165,0.6425,0.3575061824641672,5.487063292999991,0.004011496080274511,0.0011985837240952506,2.9679525513246336e-06,20.27,25.59,16.55,74.45,0.36,12.2,4,-0.433884,-0.900969,-0.640038,-0.768343,0,0,99.0,208.41,270.64,825.04,212.66,0.41,0.55,15236105
2012-08-11,Festivo,43.02037357,34.5522,22.8633,6.3224,5.4932,5.0889,5.0528,0.1409,0.0,0.7651,57.4153,0.1974,0.0403,8.5934,0.6018,0.3982091881432301,5.958626430000004,0.004588523613789717,0.000936765459147546,2.8234407054051355e-06,20.22,24.46,17.0,76.95,1.21,10.98,5,-0.974928,-0.222521,-0.65316,-0.75722,0,0,97.86,198.07,266.3,771.68,203.74,0.41,1.7,15236861
2012-08-12,Festivo,40.187125529,30.8802,22.8186,6.3047,5.3521,5.0527,5.1429,0.2243,0.0,0.7419,53.699,0.1364,0.0707,7.4684,0.5751,0.4249352874355202,6.109174470999998,0.0033941218289317674,0.0017592698922688852,2.637363057908796e-06,20.16,24.36,17.0,79.63,2.09,11.64,6,-0.781831,0.62349,-0.666089,-0.745872,0,0,97.17,192.64,265.07,754.09,199.91,0.41,3.625,15237616
2012-08-13,Laboral,47.062959676,46.8119,23.449700000000004,6.3836,5.4955,5.6381,5.3222,0.2586,0.0,0.3517,70.2616,0.3603,0.0765,17.5499,0.6663,0.33374844865474174,5.932540324000001,0.00765570211649347,0.0016254821313121022,3.0884506347528463e-06,20.32,25.26,17.04,78.5,3.54,10.69,0,0.0,1.0,-0.67882,-0.734304,0,0,96.5,195.34,265.69,863.97,209.06,0.41,13.9,15238372
2012-08-14,Laboral,51.10721454,48.7667,23.071299999999997,7.0743,5.4655,5.3885,4.3587,0.1848,0.0,0.5995,71.8379,0.1154,0.1003,15.603,0.6788,0.3211577732645302,5.142785459999994,0.0022579982305566677,0.001962540923092147,3.3536838783481495e-06,20.18,24.31,17.51,79.39,4.93,10.04,1,0.781831,0.62349,-0.691351,-0.722519,0,0,99.93,202.7,266.92,1134.01,234.05,0.41,14.6,15239127
2012-08-15,Laboral,50.062145985,46.9392,24.638700000000004,7.0909,5.4939,5.6016,5.4398,0.1788,0.0,0.8337,71.5777,0.1204,0.1027,15.081,0.6558,0.3442231309472085,6.452254014999998,0.0024050107647417903,0.0020514502121177897,3.2849429346012695e-06,19.81,23.95,17.4,81.23,2.94,9.72,2,0.974928,-0.222521,-0.703677,-0.71052,0,0,102.51,206.97,269.4,1232.11,244.53,0.41,3.7,15239883
2012-08-16,Laboral,50.473481347,48.6226,24.5499,7.0597,5.8014,5.2967,5.4043,0.1485,0.0,0.8393,73.1725,0.1145,0.1179,16.3034,0.6645,0.3355071919095289,6.392218652999997,0.0022685179810131234,0.0023358800869995398,3.3117693652477435e-06,19.92,24.3,17.37,80.22,3.07,11.53,3,0.433884,-0.900969,-0.715795,-0.69831,0,0,100.39,205.54,269.4,1131.4,235.38,0.41,5.05,15240639
2012-08-17,Laboral,49.949206547,46.8421,24.2134,7.1904,5.7408,5.2732,5.0621,0.1206,0.0,0.8263,71.0555,0.1165,0.1055,15.1084,0.6592,0.34076742827789547,6.008893452999988,0.0023323693818915548,0.002112145663429691,3.2772072257301403e-06,20.11,24.73,16.73,80.48,3.24,10.61,4,-0.433884,-0.900969,-0.727701,-0.685894,0,0,98.08,199.45,268.77,1126.2,231.58,0.41,11.625,15241394
2012-08-18,Sábado,46.02911489,36.158,26.3852,10.1592,5.4605,4.7618,5.0344,0.1208,0.0,0.8485,62.5432,0.114,0.0935,10.5309,0.5781,0.4218716023484568,6.003685109999994,0.00247669329015855,0.0020313230055247753,3.0198570995561652e-06,20.22,24.44,17.32,81.75,6.08,9.69,5,-0.974928,-0.222521,-0.739392,-0.673275,0,0,96.72,201.3,270.64,1223.62,239.27,0.41,4.925,15242150
2012-08-19,Domingo,41.621438037,28.8078,24.1205,9.6314,4.594,4.5994,4.3496,0.0788,0.0,0.8673,52.9283,0.1001,0.097,6.0142,0.5443,0.4557202857450551,5.2957619629999995,0.0024050106080192282,0.002330529760018633,2.730545000247656e-06,20.3,24.32,17.46,77.91,3.93,11.36,6,-0.781831,0.62349,-0.750864,-0.660457,0,0,95.61,204.59,271.9,1171.2,236.16,0.41,1.125,15242905
2012-08-20,Laboral,49.177935382,46.6891,24.5518,7.1631,6.3238,5.0599,5.0615,0.1437,0.0,0.7998,71.241,0.1168,0.0863,16.0885,0.6554,0.3446301989023175,6.005064618000002,0.0023750488728884476,0.0017548520353619264,3.22612365769614e-06,20.51,25.3,17.1,75.51,1.15,10.23,0,0.0,1.0,-0.762114,-0.647443,0,0,94.06,198.99,268.15,1012.91,220.93,0.41,1.2,15243661
2012-08-21,Laboral,51.060330764,48.8474,26.944099999999995,7.1347,7.9422,5.3832,5.5025,0.1394,0.0,0.8421,75.7915,0.1173,0.0944,18.27,0.6445,0.3555029257898313,6.484069236000007,0.002297282415622387,0.001848793350679909,3.349444856660957e-06,20.5,25.82,16.66,75.83,0.54,12.16,1,0.781831,0.62349,-0.773138,-0.634237,0,0,92.54,189.55,262.03,902.65,207.67,0.41,2.3,15244416
2012-08-22,Laboral,47.718692943,43.7347,29.4791,7.1648,7.9992,7.2094,6.0082,0.3086,0.0,0.7889,73.2137,0.1226,0.0985,18.4135,0.5974,0.4026445870103546,7.105607057000007,0.0025692237661757785,0.0020641805951738513,3.1300855735179636e-06,20.54,25.18,17.26,75.91,2.01,10.87,2,0.974928,-0.222521,-0.783934,-0.620844,0,0,91.04,184.78,256.63,861.98,201.57,0.41,5.025,15245172
2012-08-23,Laboral,49.747297255,38.4914,31.662,7.1692,7.8371,9.241,6.059,0.5282,0.0,0.8275,70.1533,0.1276,0.099,13.02,0.5487,0.45132588203263424,7.414602745,0.0025649634661745403,0.0019900578616871435,3.26298933839838e-06,20.58,25.39,17.71,76.67,1.75,11.31,3,0.433884,-0.900969,-0.794497,-0.607268,0,0,89.57,179.72,251.93,802.53,194.0,0.41,1.3,15245927
2012-08-24,Laboral,49.875020168,39.2551,32.5876,7.1588,7.782,10.4355,5.8255,0.5604,0.0,0.8254,71.8427,0.1267,0.1109,14.7721,0.5464,0.45359653799202987,7.211379831999993,0.002540349849949358,0.002223557998100898,3.271204639592756e-06,20.14,24.31,17.19,77.26,2.18,10.58,4,-0.433884,-0.900969,-0.804826,-0.593511,0,0,88.33,171.19,247.31,738.61,184.89,0.41,2.15,15246683
2012-08-25,Sábado,44.545465421,25.6765,29.3198,6.6851,6.0488,9.4092,5.9131,0.4043,0.0,0.8593,54.9964,0.1132,0.0903,3.2971,0.4669,0.5331221679964506,7.176734578999998,0.002541223869369076,0.002027142362226392,2.9215047471906594e-06,20.27,24.86,17.0,76.73,1.1,11.49,5,-0.974928,-0.222521,-0.814916,-0.579579,0,0,87.1,166.11,242.78,773.46,184.62,0.41,5.55,15247439
2012-08-26,Domingo,40.786443434,22.7575,25.138399999999997,6.4423,5.8503,6.959,4.8924,0.1589,0.0,0.8355,47.8959,0.1011,0.0914,1.2323,0.4751,0.5248549458304363,5.8868565660000005,0.0024787647926105267,0.0022409406730425534,2.6748376518556885e-06,20.62,25.49,17.5,74.08,0.57,11.5,6,-0.781831,0.62349,-0.824765,-0.565476,0,0,86.3,164.58,239.44,869.96,190.7,0.41,3.825,15248194
2012-08-27,Laboral,47.875391576,36.9539,24.286299999999997,6.4467,6.0919,5.827,5.1984,0.2111,0.0,0.5112,61.2402,0.1,0.0967,7.4474,0.6034,0.396574472323735,5.920708424000006,0.0020887557617414905,0.002019826821604021,3.1395861076336404e-06,20.23,24.07,17.81,76.9,1.61,10.66,0,0.0,1.0,-0.83437,-0.551205,0,0,102.28,174.79,239.44,940.89,207.1,0.41,13.825,15248950
2012-08-28,Laboral,50.258844366,51.927,20.526200000000003,6.0759,5.9844,4.6986,3.029,0.0542,0.0,0.6841,72.4533,0.0998,0.0977,18.4292,0.7167,0.2833024858771099,3.7673556339999976,0.0019857201505316443,0.0019439364599893952,3.295725679021332e-06,20.33,24.67,17.93,77.9,3.47,11.64,1,0.781831,0.62349,-0.843728,-0.536771,0,0,207.93,217.27,245.04,1204.04,290.9,0.41,24.275,15249705
2012-08-29,Laboral,49.876431677,63.2846,13.0157,4.6943,0.421,4.5193,2.5092,0.0321,0.0,0.8398,76.3002,0.1028,0.1217,23.0239,0.8294,0.17058539820341231,3.380968323000001,0.0020610937178852985,0.002440030208819463,3.2704868185296168e-06,19.89,24.24,17.11,78.99,4.52,10.77,2,0.974928,-0.222521,-0.852837,-0.522178,0,0,413.0,321.85,257.82,1882.65,474.95,0.41,32.1,15250461
2012-08-30,Laboral,50.619609879,61.463,15.508799999999999,5.1174,1.8513,4.7682,2.9606,0.0673,0.0,0.744,76.9717,1.0443,0.1294,23.4951,0.7985,0.20148704004198945,3.7718901209999984,0.02063034469242793,0.0025563215581731052,3.319054026839565e-06,20.54,25.31,17.33,75.64,1.71,11.83,3,0.433884,-0.900969,-0.861693,-0.50743,0,0,340.19,350.56,270.02,2127.14,473.22,0.41,6.525,15251216
2012-08-31,Laboral,48.11045953,65.4759,14.7948,3.801,5.2551,3.1798,1.8139,0.0,0.0,0.745,80.2709,0.1977,0.1138,29.6853,0.8157,0.18431087729177076,2.559040469999996,0.004109293528504362,0.0023653900027506137,3.1543763344176086e-06,20.06,24.6,17.18,75.91,1.36,11.44,4,-0.433884,-0.900969,-0.870294,-0.492533,0,0,219.8,321.85,273.16,1635.82,371.58,0.41,1.125,15251972
2012-09-01,Sábado,45.563388515,65.6512,11.011600000000003,3.4442,3.8048,1.7214,1.2757,0.0165,0.0,0.749,76.6629,0.1015,0.1045,29.0554,0.8564,0.14363662214708814,2.0411114849999947,0.0022276657489287703,0.0022935080863355317,2.987229006000042e-06,20.5,25.37,17.3,75.11,1.5,11.45,5,-0.974928,-0.222521,-0.878637,-0.477489,0,0,160.44,288.73,268.77,1249.26,302.69,0.41,0.8,15252727
2012-09-02,Domingo,41.886687652,64.6851,10.8533,3.0792,4.2328,1.2597,1.4635,0.0629,0.0,0.7552,75.5384,0.0958,0.1057,31.3602,0.8563,0.14367924128655096,2.281612347999996,0.0022871228395025824,0.0025234747822069203,2.7460408650273515e-06,20.21,25.09,17.1,76.37,1.7,12.32,6,-0.781831,0.62349,-0.886721,-0.462305,0,0,135.14,265.69,265.07,1087.93,270.02,0.41,6.225,15253483
2012-09-03,Laboral,49.420983962,68.6266,12.9644,3.6755,3.2049,3.5885,2.0512,0.0708,0.0,0.3735,81.5909,0.1538,0.1015,29.7268,0.8411,0.1588951709075399,2.4954160380000054,0.0031120384029232895,0.0020537834713700515,3.2398196961513455e-06,20.35,25.36,17.2,75.16,0.98,12.05,0,0.0,1.0,-0.894542,-0.446983,0,0,122.59,253.68,263.24,1015.25,254.15,0.41,2.0,15254239
2012-09-04,Laboral,50.690096834,68.0182,15.498800000000001,3.3784,5.812,3.4022,2.1225,0.027,0.0,0.7567,83.5171,0.1538,0.1076,29.967,0.8144,0.18557636699550153,2.9062031659999974,0.0030341232233914335,0.002122702593217934,3.3228526234753026e-06,20.01,25.34,16.69,76.13,2.86,11.25,1,0.781831,0.62349,-0.902099,-0.43153,0,0,115.14,250.19,260.82,958.4,244.94,0.41,5.725,15254994
2012-09-05,Laboral,50.623628897,64.8958,16.076,3.6281,6.5243,3.0402,2.0397,0.0198,0.0,0.8239,80.9716,0.6891,0.0554,28.0983,0.8015,0.19853874691867274,2.883371102999984,0.013612220518644736,0.0010943506265170778,3.3183310487521102e-06,19.93,24.77,17.02,78.6,6.47,11.04,2,0.974928,-0.222521,-0.909388,-0.415948,0,0,110.43,249.61,259.02,936.56,240.78,0.41,2.35,15255750
2012-09-06,Laboral,50.275506132,62.2009,17.365,3.6931,7.1705,3.7762,1.8925,0.0114,0.0,0.8213,79.5659,0.2229,0.0981,26.69,0.7818,0.21824676148953256,2.7251938679999945,0.0044335704829061035,0.0019512483821134536,3.2953488450991885e-06,20.26,24.71,16.9,75.93,0.39,11.04,3,0.433884,-0.900969,-0.916409,-0.400244,0,0,106.89,245.6,257.23,878.02,233.05,0.41,1.6749999999999998,15256505
2012-09-07,Laboral,50.319484414,58.1843,18.5564,4.8877,6.3675,3.618,2.8231,0.0139,0.0,0.8462,76.7407,0.2091,0.1059,22.8411,0.7582,0.24180649902854676,3.6833155860000026,0.004155447982726622,0.0021045525651398815,3.2980680093235608e-06,20.46,25.12,17.08,75.38,1.0,10.91,4,-0.433884,-0.900969,-0.923158,-0.384421,0,0,103.95,235.59,254.27,854.07,225.82,0.41,4.675000000000001,15257261
2012-09-08,Sábado,46.379122545,39.13,22.8458,5.4309,6.3429,5.0427,5.0815,0.1087,0.0,0.8391,61.9757,1.3738,0.0411,10.9001,0.6314,0.36862512242701573,6.029177455000005,0.029621086484916806,0.0008861745920294662,3.039656174498703e-06,20.83,26.4,16.91,74.9,1.39,11.85,5,-0.974928,-0.222521,-0.929634,-0.368484,0,0,101.57,228.09,252.51,882.08,223.86,0.41,2.475,15258016
